,perid,tournament_perid,datetime,fmt,box,forfeit,loser,loser_score,winner,winner_score,date
28172,esports:match:4be5199f-315d-460f-8dc0-3a25018263d0,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-03 16:00:00+00:00,bestOf,1,0,Apeks,0.0,Esports Club Kyiv,1.0,2022-06-03
28015,esports:match:fad2a11b-f442-49a1-a62a-e13355d68573,esports:tournament:ed011298-a5cb-4447-a667-b578c116fe46,2022-06-03 00:00:00+00:00,bestOf,3,0,UYU CSGO,0.0,Brazen,2.0,2022-06-03
29006,esports:match:7aa8efd7-6ee4-4799-8fbd-20fb8176910a,esports:tournament:87ef1fc6-7450-4fa9-ad44-a3e80d20fd29,2022-06-03 16:20:00+00:00,bestOf,1,0,mouz NXT,0.0,Fnatic Rising,1.0,2022-06-03
27902,esports:match:9a6c4178-c795-4fed-bba7-13b9a72aaae1,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-03 15:00:00+00:00,bestOf,1,0,Fambit,0.0,Iron-Branch,1.0,2022-06-03
27978,esports:match:8d078049-5700-4783-b099-2bb92fde3e65,esports:tournament:4db3c4b0-0a45-4ff3-bb31-b72af96c833a,2022-06-03 18:15:00+00:00,bestOf,1,0,Inside Games,0.0,eSuba,1.0,2022-06-03
27946,esports:match:d14cdcc1-09a6-41b9-81f4-985bccaaf599,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-03 01:30:00+00:00,bestOf,1,0,X13,0.0,ONET4P,1.0,2022-06-03
27985,esports:match:9a0d2074-b1a3-4d47-a276-22d80135b308,esports:tournament:296470fb-99d1-4bfd-87f9-92c4586bb536,2022-06-03 21:00:00+00:00,bestOf,1,0,Please Send Help,0.0,FURIA Female,1.0,2022-06-03
27895,esports:match:d027c52b-b60b-470b-b58a-daf7c01e9f2e,esports:tournament:d18c49c6-179f-4e7d-b7ff-d28494d2ed0a,2022-06-03 22:55:00+00:00,bestOf,3,0,Faze Clan,1.0,Cloud9,2.0,2022-06-03
27998,esports:match:2bd51ad5-f454-4c10-84e5-65d40805553a,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-03 16:00:00+00:00,bestOf,1,0,NeverFpl5,0.0,Cowana Gaming,1.0,2022-06-03
28089,esports:match:b976431d-7d02-4049-96d5-b303ab32a2ae,esports:tournament:87ef1fc6-7450-4fa9-ad44-a3e80d20fd29,2022-06-03 15:00:00+00:00,bestOf,1,0,Godsent Academy,0.0,Team Spirit Academy,1.0,2022-06-03
28090,esports:match:a096110a-d1eb-4e81-8490-be29fed9a11b,esports:tournament:87ef1fc6-7450-4fa9-ad44-a3e80d20fd29,2022-06-03 19:00:00+00:00,bestOf,1,0,Young Ninjas,0.0,Astralis Talent,1.0,2022-06-03
27910,esports:match:5351c000-bf6d-4b44-968f-7f53e0a25328,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-03 15:00:00+00:00,bestOf,1,0,MAD DOG'S PACT,0.0,forZe Esports,1.0,2022-06-03
27982,esports:match:b7a13ba1-015f-46e6-a452-2f627dc2a4f1,esports:tournament:296470fb-99d1-4bfd-87f9-92c4586bb536,2022-06-03 19:20:00+00:00,bestOf,1,0,ATK.gg,0.0,Nigma Galaxy Fem,1.0,2022-06-03
28102,esports:match:80716ef2-efe9-40f0-80fe-bd13b2c343e4,esports:tournament:296470fb-99d1-4bfd-87f9-92c4586bb536,2022-06-03 22:40:00+00:00,bestOf,1,0,Black Dragons Fe,0.0,CLG Red,1.0,2022-06-03
27955,esports:match:a3b74590-4962-4943-89c7-eabc7391cb29,esports:tournament:296470fb-99d1-4bfd-87f9-92c4586bb536,2022-06-03 17:40:00+00:00,bestOf,1,0,BIG EQUIPA,0.0,Black Dragons Fe,1.0,2022-06-03
27973,esports:match:56fa6921-43a6-4501-a29b-2b1c16ea0e7e,esports:tournament:4db3c4b0-0a45-4ff3-bb31-b72af96c833a,2022-06-03 15:45:00+00:00,bestOf,1,False, Entropiq Prague,0.0,Natus Vincere Junior,1.0,2022-06-03
27440,esports:match:f1d48aff-5b1b-49d6-9e8f-ac5967b70bb8,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-03 17:00:00+00:00,bestOf,1,0,Bluejays International,0.0,For The Win Esports,1.0,2022-06-03
29031,esports:match:2946c3ef-f137-4607-b53c-3678298bf3e7,esports:tournament:87ef1fc6-7450-4fa9-ad44-a3e80d20fd29,2022-06-03 17:40:00+00:00,bestOf,1,0,Og Academy,0.0,00Nation Prospects,1.0,2022-06-03
29046,esports:match:ff5fe4eb-7657-491e-ab04-54ecc906156e,esports:tournament:87ef1fc6-7450-4fa9-ad44-a3e80d20fd29,2022-06-03 20:20:00+00:00,bestOf,1,0,Apeks Rebels,0.0,BIG Academy,1.0,2022-06-03
27453,esports:match:e6d78602-20b2-4bc7-ab17-d40f95f112ab,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-03 18:00:00+00:00,bestOf,1,0,Esports Club Kyiv,0.0,INDE IRAE,1.0,2022-06-03
28033,esports:match:70ab4c51-187e-4933-8756-0495c4d467de,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-03 12:00:00+00:00,bestOf,1,0,LeoGaming,0.0,Apeks,1.0,2022-06-03
27772,esports:match:3ae73846-74f6-4273-ab11-f2987fc75e94,esports:tournament:7d010594-2c42-4144-9f35-5a6deef37d60,2022-06-04 16:00:00+00:00,bestOf,3,0,VELOX,0.0,GTZ Bulls Esports,2.0,2022-06-04
28058,esports:match:93002d47-65e7-481a-994a-a08be41e2bb9,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-04 18:00:00+00:00,bestOf,1,0,FATE Esports,0.0,1shot,1.0,2022-06-04
27399,esports:match:c9a660d4-1198-4f5e-9c3e-0c4521e363ac,esports:tournament:296470fb-99d1-4bfd-87f9-92c4586bb536,2022-06-04 03:15:00+00:00,bestOf,3,0,Mindfreak,0.0,BIG EQUIPA,2.0,2022-06-04
27733,esports:match:bb9cf1ad-c88e-47b5-9ed8-0ae6f24b537b,esports:tournament:5885e733-ca49-43b0-bf1c-67b30a021cb4,2022-06-04 20:00:00+00:00,bestOf,3,0,Quem sao elas,0.0,ENDGAME,2.0,2022-06-04
28242,esports:match:24e3470f-e924-42bb-b696-10c724693424,esports:tournament:296470fb-99d1-4bfd-87f9-92c4586bb536,2022-06-04 16:00:00+00:00,bestOf,3,0,ATK.gg,0.0,Please Send Help,2.0,2022-06-04
28227,esports:match:f357f77a-577d-4963-b014-e8a508ca8cca,esports:tournament:296470fb-99d1-4bfd-87f9-92c4586bb536,2022-06-04 19:00:00+00:00,bestOf,3,0,Black Dragons Fe,0.0,BIG EQUIPA,2.0,2022-06-04
27944,esports:match:fb52e670-107b-41de-aca7-6a4580d15158,esports:tournament:ed011298-a5cb-4447-a667-b578c116fe46,2022-06-04 01:00:00+00:00,bestOf,3,0,Team Mythic,0.0,MIBR,2.0,2022-06-04
27721,esports:match:8ed12dc1-916d-41b7-a950-ce70fa426918,esports:tournament:5885e733-ca49-43b0-bf1c-67b30a021cb4,2022-06-04 20:00:00+00:00,bestOf,3,0,W7M Gaming Fem,1.0,MIBR Female,2.0,2022-06-04
27900,esports:match:688a10f0-1599-4f3c-ab6a-03454f4cab85,esports:tournament:d18c49c6-179f-4e7d-b7ff-d28494d2ed0a,2022-06-04 16:00:00+00:00,bestOf,3,0,FURIA Esports,0.0,ENCE,2.0,2022-06-04
28238,esports:match:7c6fc5be-363b-45d4-934f-8d8f2898586c,esports:tournament:7d010594-2c42-4144-9f35-5a6deef37d60,2022-06-04 19:00:00+00:00,bestOf,3,False,GTZ Bulls Esports,0.0,For The Win Esports,2.0,2022-06-04
28131,esports:match:5fd78142-999d-4789-8c05-ec4e2d676711,esports:tournament:87ef1fc6-7450-4fa9-ad44-a3e80d20fd29,2022-06-04 15:00:00+00:00,bestOf,1,False,Apeks Rebels,0.0,Natus Vincere Junior,1.0,2022-06-04
28129,esports:match:9339223a-6b51-4fd2-895f-775e73dc2312,esports:tournament:87ef1fc6-7450-4fa9-ad44-a3e80d20fd29,2022-06-04 17:40:00+00:00,bestOf,1,0,00Nation Prospects,0.0,Fnatic Rising,1.0,2022-06-04
27833,esports:match:e2c6f124-c199-4ceb-866a-172bd9a33b64,esports:tournament:ed011298-a5cb-4447-a667-b578c116fe46,2022-06-04 00:05:00+00:00,bestOf,3,0,Unjustified Gaming,0.0,Brazen,2.0,2022-06-04
28128,esports:match:b75735ac-83c6-4a57-9d54-f8c7b931b9c0,esports:tournament:87ef1fc6-7450-4fa9-ad44-a3e80d20fd29,2022-06-04 16:20:00+00:00,bestOf,1,False,Furia Academy,0.0,Astralis Talent,1.0,2022-06-04
27903,esports:match:b95f637d-a11b-4f79-bf54-fa34bda2fe8b,esports:tournament:d18c49c6-179f-4e7d-b7ff-d28494d2ed0a,2022-06-04 19:30:00+00:00,bestOf,3,0,Berlin International Gaming,1.0,Cloud9,2.0,2022-06-04
28121,esports:match:ec9e9f42-c693-4387-b290-a358dfd980ad,esports:tournament:87ef1fc6-7450-4fa9-ad44-a3e80d20fd29,2022-06-04 19:00:00+00:00,bestOf,1,0,Team Spirit Academy,0.0,mouz NXT,1.0,2022-06-04
28122,esports:match:b1a72ad4-6436-4fe6-8fad-ef771e760e76,esports:tournament:87ef1fc6-7450-4fa9-ad44-a3e80d20fd29,2022-06-04 20:20:00+00:00,bestOf,1,0,Eternal Fire Academy,0.0,Godsent Academy,1.0,2022-06-04
27496,esports:match:f8bf3ff3-a70d-4484-9cb5-cbc885edc789,esports:tournament:ed011298-a5cb-4447-a667-b578c116fe46,2022-06-04 00:10:00+00:00,bestOf,3,0,UYU CSGO,0.0,Godsent,2.0,2022-06-04
28222,esports:match:45516733-59e8-43cd-a508-9a48cde235ac,esports:tournament:296470fb-99d1-4bfd-87f9-92c4586bb536,2022-06-04 22:55:00+00:00,bestOf,3,0,Please Send Help,0.0,FURIA Female,2.0,2022-06-04
27986,esports:match:3d1347e8-97c8-49ef-bb69-b6912ad14134,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-04 02:00:00+00:00,bestOf,1,0,Millennium 7,0.0,Chalked ,1.0,2022-06-04
28116,esports:match:fa4884bb-227f-4b9d-90bc-a8ebe210c08c,esports:tournament:296470fb-99d1-4bfd-87f9-92c4586bb536,2022-06-04 01:05:00+00:00,bestOf,1,0,FURIA Female,0.0,Nigma Galaxy Fem,1.0,2022-06-04
27745,esports:match:615f7d4e-55ab-49b0-a47e-1ae5f6f4ec40,esports:tournament:7d010594-2c42-4144-9f35-5a6deef37d60,2022-06-04 13:00:00+00:00,bestOf,3,0,Fourteen eSports,1.0,For The Win Esports,2.0,2022-06-04
28233,esports:match:51cf63a7-206b-4e76-b7df-82ab2b35f0e3,esports:tournament:e94c5024-709a-41d9-a624-1f7b63134697,2022-06-05 17:00:00+00:00,bestOf,3,0,Budapest Five,1.0,Sinners Esports,2.0,2022-06-05
29040,esports:match:3cae2f75-2402-4645-9bad-059f25ac3520,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-05 01:00:00+00:00,bestOf,1,0,DYLOO,0.0,InControl,1.0,2022-06-05
28236,esports:match:7c3d0d04-0d19-4ce6-8f93-1f2d1e436ab9,esports:tournament:ed011298-a5cb-4447-a667-b578c116fe46,2022-06-05 00:00:00+00:00,bestOf,3,0,Axolotls,0.0,BHOP Esports,2.0,2022-06-05
27754,esports:match:af7a4d04-e7cb-4e47-ba4a-5408933de8a6,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-05 18:00:00+00:00,bestOf,1,0,ARCRED,0.0,Savage,1.0,2022-06-05
28271,esports:match:86e82bda-55a0-41e9-8d62-1a9e97938060,esports:tournament:1dc441c4-5313-42f2-9bd5-3d5c5a992a6e,2022-06-05 17:00:00+00:00,bestOf,3,0,NSC,1.0,NAVI Javelins,2.0,2022-06-05
27736,esports:match:2aa1bbd8-9c3c-4407-a3ff-05b0638e7838,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-05 15:00:00+00:00,bestOf,1,0,Forsaken_,0.0,Masonic,1.0,2022-06-05
27722,esports:match:184441ed-843a-4926-bfee-0dee54b861ff,esports:tournament:296470fb-99d1-4bfd-87f9-92c4586bb536,2022-06-05 19:55:00+00:00,bestOf,3,0,CLG Red,1.0,FURIA Female,2.0,2022-06-05
27672,esports:match:f8ab1591-1b0f-464f-a343-4a133fd358d4,esports:tournament:08bbe6fc-a728-41d0-988b-cf86525db54b,2022-06-05 11:30:00+00:00,bestOf,2,False,eSuba,0.0, Entropiq Prague,2.0,2022-06-05
27651,esports:match:d0bbbbb1-4979-477a-ab65-041af71cbcb1,esports:tournament:08bbe6fc-a728-41d0-988b-cf86525db54b,2022-06-05 14:00:00+00:00,bestOf,2,0,Inside Games,0.0,Sinners Esports,2.0,2022-06-05
28269,esports:match:6d55c551-95fe-453f-a229-582b618b1d03,esports:tournament:1dc441c4-5313-42f2-9bd5-3d5c5a992a6e,2022-06-05 14:00:00+00:00,bestOf,3,0,Entropiq Queens,0.0,NSC,2.0,2022-06-05
28272,esports:match:75601052-be8c-4076-922e-44c4718d26a9,esports:tournament:296470fb-99d1-4bfd-87f9-92c4586bb536,2022-06-05 16:05:00+00:00,bestOf,3,0,BIG EQUIPA,1.0,Nigma Galaxy Fem,2.0,2022-06-05
27580,esports:match:9a2562d4-b9d3-470b-aba8-b29d0d20eac7,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-05 13:00:00+00:00,bestOf,1,0,FATE Esports,0.0,Esports Club Kyiv,1.0,2022-06-05
27573,esports:match:82dac87b-fe24-45d1-b74b-698fbf30c8c9,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-05 16:00:00+00:00,bestOf,1,0,Kappa Bar,0.0,Show,1.0,2022-06-05
27526,esports:match:96d8fe57-9dc3-4850-9777-fb58da159416,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-05 17:00:00+00:00,bestOf,1,0,Levadia,0.0,Ex-Heaven And Hell eSports,1.0,2022-06-05
29037,esports:match:ccbce022-3b27-4748-9129-6645a1cd64c5,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-05 17:00:00+00:00,bestOf,1,0,Storm Wolves,0.0,-Future-,1.0,2022-06-05
27512,esports:match:4315a7ab-728a-45c4-bd50-f13ab0dbdc64,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-05 16:00:00+00:00,bestOf,1,0,Savage,0.0,ROYALS,1.0,2022-06-05
27431,esports:match:14cac531-2157-4aa3-b047-24f8e00d0add,esports:tournament:a6d83666-160e-4142-a305-735532531a2a,2022-06-05 20:00:00+00:00,bestOf,3,0,Cyclone Fe,0.0,The Little Bocks,2.0,2022-06-05
29034,esports:match:04d7b689-6ad1-49bd-ad3e-14b36c7399fc,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-05 01:00:00+00:00,bestOf,1,0,Counter Nature,0.0,ONET4P,1.0,2022-06-05
29030,esports:match:cd2dc3fb-62d6-441d-b592-53b0336effc1,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-05 01:00:00+00:00,bestOf,1,0,303 Esports,0.0,Vexo White,1.0,2022-06-05
27740,esports:match:6538693c-fbd8-4322-b743-aeca233b8a6c,esports:tournament:1dc441c4-5313-42f2-9bd5-3d5c5a992a6e,2022-06-05 14:00:00+00:00,bestOf,3,0,Mommy? sorry Mommy? sorry Mommy,0.0,NAVI Javelins,2.0,2022-06-05
28230,esports:match:1fdfd58c-ec72-45be-8f19-7b5731b93d5b,esports:tournament:e94c5024-709a-41d9-a624-1f7b63134697,2022-06-05 14:00:00+00:00,bestOf,3,False, Entropiq Prague,1.0,Enterprise,2.0,2022-06-05
28209,esports:match:a8241315-2b17-49a9-ab4d-bff8c87d365f,esports:tournament:87ef1fc6-7450-4fa9-ad44-a3e80d20fd29,2022-06-05 17:40:00+00:00,bestOf,1,0,Natus Vincere Junior,0.0,Astralis Talent,1.0,2022-06-05
28204,esports:match:386f2eb2-4025-4684-89a5-70199c64344e,esports:tournament:87ef1fc6-7450-4fa9-ad44-a3e80d20fd29,2022-06-05 20:20:00+00:00,bestOf,1,0,Furia Academy,0.0,Young Ninjas,1.0,2022-06-05
27847,esports:match:999f5113-64ab-4510-9541-3e5e342bc1be,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-05 16:00:00+00:00,bestOf,1,0,sC e-Sports,0.0,Team Singularity,1.0,2022-06-05
28195,esports:match:9c84b96f-90ba-43e8-aa09-50b915c5dab0,esports:tournament:87ef1fc6-7450-4fa9-ad44-a3e80d20fd29,2022-06-05 15:00:00+00:00,bestOf,1,0,Og Academy,0.0,mouz NXT,1.0,2022-06-05
27773,esports:match:345b0ba1-a04e-4484-a6a2-86e7ae0d79b0,esports:tournament:860cd376-6700-4567-84de-0bf8d40889d2,2022-06-05 18:00:00+00:00,bestOf,1,0,Show,0.0,ROYALS,1.0,2022-06-05
